,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4785312,338,CASH_OUT,119443.3,C238556595,119443.3,0.0,C1892138777,890204.05,1009647.35,1,0
4785577,338,CASH_OUT,143340.15,C1451066476,143340.15,0.0,C91478894,459383.83,602723.98,1,0
4785625,339,CASH_OUT,343177.04,C55629100,343177.04,0.0,C1065751095,0.0,343177.04,1,0
4785627,339,CASH_OUT,164382.72,C1859886092,164382.72,0.0,C782666310,445530.63,609913.36,1,0
4785629,339,CASH_OUT,6515.64,C1003695704,6515.64,0.0,C1822078212,15607.94,22123.59,1,0
4785631,339,CASH_OUT,373531.87,C1957456794,373531.87,0.0,C895220334,77985.49,451517.36,1,0
4785633,339,CASH_OUT,1532281.61,C337289783,1532281.61,0.0,C976257399,0.0,1532281.61,1,0
4785635,340,CASH_OUT,92145.4,C987947557,92145.4,0.0,C1630824313,388798.48,480943.88,1,0
4785637,340,CASH_OUT,26478.48,C2100222508,26478.48,0.0,C2123765878,403400.86,429879.34,1,0
4785639,340,CASH_OUT,4896179.38,C1971684490,4896179.38,0.0,C497024597,462959.29,5359138.67,1,0
4785641,340,CASH_OUT,596127.11,C1219026147,596127.11,0.0,C153716790,0.0,596127.11,1,0
4785643,340,CASH_OUT,4677358.76,C171367749,4677358.76,0.0,C725544013,0.0,4677358.76,1,0
4785645,341,CASH_OUT,127528.92,C397402272,127528.92,0.0,C548974212,0.0,127528.92,1,0
4785647,341,CASH_OUT,357824.01,C1046302165,357824.01,0.0,C1601738020,158077.81,515901.82,1,0
4785649,341,CASH_OUT,3011102.29,C1012799951,3011102.29,0.0,C1240944469,1925102.87,4936205.15,1,0
4785651,341,CASH_OUT,929787.24,C21772807,929787.24,0.0,C1768571590,8148960.26,9078747.5,1,0
4785653,341,CASH_OUT,414394.38,C2071113920,414394.38,0.0,C1967010241,900092.02,1314486.4,1,0
4785655,342,CASH_OUT,253261.36,C1059771191,253261.36,0.0,C1382936824,0.0,253261.36,1,0
4785657,342,CASH_OUT,22402.21,C1793833133,22402.21,0.0,C1824897036,192795.07,215197.27,1,0
4785659,342,CASH_OUT,127018.14,C162432528,127018.14,0.0,C1457828270,0.0,127018.14,1,0
4785661,342,CASH_OUT,114308.2,C1976361494,114308.2,0.0,C1419412213,0.0,114308.2,1,0
4785663,342,CASH_OUT,348952.97,C1242285764,348952.97,0.0,C231206741,203323.19,552276.17,1,0
4785665,342,CASH_OUT,549159.68,C844873214,549159.68,0.0,C1937972935,5479220.09,6028379.77,1,0
4785667,342,CASH_OUT,21279.19,C1395548664,21279.19,0.0,C5036546,2205.4,23484.59,1,0
4785669,343,CASH_OUT,540530.08,C1305572067,540530.08,0.0,C362968415,3707887.19,4248417.27,1,0
4785671,343,CASH_OUT,101013.32,C220889953,101013.32,0.0,C463938761,0.0,101013.32,1,0
4785673,343,CASH_OUT,802417.45,C1482135035,802417.45,0.0,C172797825,49645.31,852062.77,1,0
4785675,343,CASH_OUT,59829.03,C985240759,59829.03,0.0,C242913782,0.0,59829.03,1,0
4785677,343,CASH_OUT,237943.62,C2097433911,237943.62,0.0,C1006104964,2391221.01,2629164.62,1,0
4785679,343,CASH_OUT,908228.29,C1631861444,908228.29,0.0,C180802048,0.0,908228.29,1,0
4785681,344,CASH_OUT,272997.35,C1617762204,272997.35,0.0,C649293371,0.0,272997.35,1,0
4785683,344,CASH_OUT,2231580.5,C1202921665,2231580.5,0.0,C1366192319,499195.63,2730776.13,1,0
4785685,344,CASH_OUT,118499.44,C1801565118,118499.44,0.0,C1877373343,1881892.83,2000392.27,1,0
4785769,345,CASH_OUT,116940.32,C182044942,116940.32,0.0,C1268912585,491820.33,608760.65,1,0
4786529,345,CASH_OUT,927729.13,C1521419599,927729.13,0.0,C1908107274,0.0,927729.13,1,0
4786795,345,CASH_OUT,8994286.69,C180006321,8994286.69,0.0,C1877082345,0.0,8994286.69,1,0
4793604,345,CASH_OUT,132973.41,C1183132774,132973.41,0.0,C1388012152,0.0,132973.41,1,0
4796624,345,CASH_OUT,128936.95,C1177265377,128936.95,0.0,C1158181997,1741561.22,1870498.17,1,0
4798738,345,CASH_OUT,166271.16,C656954866,166271.16,0.0,C1289924528,971534.25,1137805.42,1,0
4814658,346,CASH_OUT,1504870.33,C3976987,1504870.33,0.0,C465144377,395631.79,1900502.12,1,0
4823480,346,CASH_OUT,180110.22,C2019788000,180110.22,0.0,C700536860,0.0,180110.22,1,0
4824970,346,CASH_OUT,516355.22,C600529356,516355.22,0.0,C213193804,146473.93,662829.14,1,0
4863914,348,CASH_OUT,291264.2,C163614138,291264.2,0.0,C350043001,439892.58,731156.78,1,0
4870588,348,CASH_OUT,7445820.78,C482730402,7445820.78,0.0,C1332693814,5473995.13,12919815.91,1,0
4875893,348,CASH_OUT,31374.02,C1881000569,31374.02,0.0,C1047133080,0.0,31374.02,1,0
4881850,348,CASH_OUT,142715.07,C1347324613,142715.07,0.0,C1496408935,1012855.59,1155570.66,1,0
4887392,349,CASH_OUT,1023356.77,C660173273,1023356.77,0.0,C1044001290,2938478.24,3961835.01,1,0
4889286,349,CASH_OUT,1258706.84,C323473080,1258706.84,0.0,C56779001,1054367.91,2313074.75,1,0
4892274,349,CASH_OUT,3309631.1,C294569503,3309631.1,0.0,C229133194,0.0,3309631.1,1,0
4894990,349,CASH_OUT,319974.69,C1622600988,319974.69,0.0,C1717143269,14890.19,334864.88,1,0
4895069,349,CASH_OUT,98736.52,C1301301419,98736.52,0.0,C489315862,0.0,98736.52,1,0
4902606,349,CASH_OUT,977805.62,C1659764623,977805.62,0.0,C711079235,0.0,977805.62,1,0
4912416,349,CASH_OUT,14279.89,C661074170,14279.89,0.0,C2110252237,983.0,0.0,1,0
4913825,349,CASH_OUT,80800.21,C782267522,80800.21,0.0,C2086699676,0.0,80800.21,1,0
4915600,349,CASH_OUT,1398633.34,C1656635243,1398633.34,0.0,C1235306495,0.0,1398633.34,1,0
4917300,350,CASH_OUT,207517.2,C396374568,207517.2,0.0,C2089777468,0.0,207517.2,1,0
4919897,350,CASH_OUT,915672.67,C1425610386,915672.67,0.0,C1547228019,999821.05,1915493.72,1,0
4922502,350,CASH_OUT,2728625.68,C67550882,2728625.68,0.0,C58470057,8454424.24,11183049.93,1,0
4929505,350,CASH_OUT,5963850.34,C1892591356,5963850.34,0.0,C1336813990,224597.16,6188447.5,1,0
4930983,350,CASH_OUT,484772.73,C1537769770,484772.73,0.0,C1975747042,0.0,484772.73,1,0
4932995,350,CASH_OUT,257988.47,C1245702576,257988.47,0.0,C263880637,379488.01,637476.48,1,0
4942015,350,CASH_OUT,640648.06,C2092626574,640648.06,0.0,C1839236136,1714269.39,2354917.45,1,0
4945979,351,CASH_OUT,118111.77,C702710728,118111.77,0.0,C5500994,0.0,118111.77,1,0
4950858,351,CASH_OUT,153607.08,C1223730292,153607.08,0.0,C547781326,276122.28,429729.36,1,0
4955046,351,CASH_OUT,178344.25,C1516888196,178344.25,0.0,C1751785530,258287.9,436632.15,1,0
4955476,351,CASH_OUT,6417789.09,C14516308,6417789.09,0.0,C1104416444,2280633.24,8698422.34,1,0
4962036,351,CASH_OUT,4129482.96,C353183181,4129482.96,0.0,C2040628937,3271377.92,7400860.88,1,0
4965642,351,CASH_OUT,63.8,C1861878353,63.8,0.0,C958479953,0.0,63.8,1,0
4967552,351,CASH_OUT,9772559.35,C1597398625,9772559.35,0.0,C1830194909,1968332.75,11740892.1,1,0
4967647,351,CASH_OUT,6721321.33,C276220199,6721321.33,0.0,C150133143,85644.25,6806965.58,1,0
4969965,351,CASH_OUT,1552664.33,C1791470904,1552664.33,0.0,C388319905,3804336.89,5357001.22,1,0
4971582,352,CASH_OUT,600722.15,C1396066056,600722.15,0.0,C2095500377,2372103.71,2972825.85,1,0
4972553,352,CASH_OUT,2111475.81,C433434027,2111475.81,0.0,C916183053,0.0,2111475.81,1,0
4976268,352,CASH_OUT,614145.31,C2100152368,614145.31,0.0,C413537349,0.0,614145.31,1,0
4981589,352,CASH_OUT,75734.99,C109260257,75734.99,0.0,C2020337583,3474246.35,3549981.33,1,0
4983782,352,CASH_OUT,7454553.06,C1952070142,7454553.06,0.0,C1302887939,0.0,7454553.06,1,0
4991602,352,CASH_OUT,166456.54,C960694906,166456.54,0.0,C1482523414,594341.07,760797.62,1,0
4995884,352,CASH_OUT,154052.34,C391483401,154052.34,0.0,C338683828,182065.24,336117.58,1,0
4995954,352,CASH_OUT,1962548.46,C248073362,1962548.46,0.0,C840839680,0.0,1962548.46,1,0
5001612,353,CASH_OUT,13774.15,C202119586,13774.15,0.0,C596898106,3269410.95,3283185.1,1,0
5010003,353,CASH_OUT,174566.53,C482336380,174566.53,0.0,C985066734,1191715.74,1366282.27,1,0
5012385,353,CASH_OUT,839008.91,C46669034,839008.91,0.0,C1321957985,364600.35,1203609.26,1,0
5025311,353,CASH_OUT,275082.0,C10602288,275082.0,0.0,C580353147,0.0,275082.0,1,0
5033183,354,CASH_OUT,10000000.0,C50848420,10000000.0,0.0,C1732619349,350562.51,10350562.51,1,0
5033185,354,CASH_OUT,9299230.13,C1363018209,9299230.13,0.0,C1049795740,11291600.74,20590830.88,1,0
5039841,354,CASH_OUT,283429.1,C1379628544,283429.1,0.0,C1897350199,1110.49,284539.58,1,0
5040726,354,CASH_OUT,375419.35,C273275190,375419.35,0.0,C997789760,269939.49,645358.83,1,0
5045174,354,CASH_OUT,69878.14,C656179758,69878.14,0.0,C105936896,41194.19,111072.33,1,0
5065626,354,CASH_OUT,66550.0,C550781139,66550.0,0.0,C335413710,0.0,66550.0,1,0
5072055,355,CASH_OUT,5338162.8,C1742651298,5338162.8,0.0,C866531579,181895.58,5520058.37,1,0
5080120,355,CASH_OUT,3592596.97,C1645091760,3592596.97,0.0,C504240309,1512703.69,5105300.66,1,0
5099867,355,CASH_OUT,42483.97,C1595793252,42483.97,0.0,C636454309,51495.75,93979.72,1,0
5112230,355,CASH_OUT,883366.69,C149173089,883366.69,0.0,C504582825,2029536.87,2912903.56,1,0
5115795,356,CASH_OUT,7360.15,C850424960,7360.15,0.0,C1620165471,556439.41,563799.56,1,0
5128585,356,CASH_OUT,5952739.3,C902008507,5952739.3,0.0,C1795644557,26300.83,5979040.12,1,0
5133543,356,CASH_OUT,357226.8,C2080356866,357226.8,0.0,C784361813,0.0,357226.8,1,0
5149974,357,CASH_OUT,74921.74,C702607900,74921.74,0.0,C2116852937,568763.3,643685.04,1,0
5153503,357,CASH_OUT,2239461.29,C1918267923,2239461.29,0.0,C1297204700,121354.63,2360815.92,1,0
5153896,357,CASH_OUT,790332.43,C393707500,790332.43,0.0,C730262166,2384548.88,3174881.31,1,0
5155110,357,CASH_OUT,484493.06,C1813945054,484493.06,0.0,C545871472,750471.66,1234964.72,1,0
5155923,357,CASH_OUT,251199.91,C624684299,251199.91,0.0,C1596268050,0.0,251199.91,1,0
5157486,357,CASH_OUT,4177467.46,C376454889,4177467.46,0.0,C1559513408,0.0,4177467.46,1,0
5159632,357,CASH_OUT,10000000.0,C1879989290,10000000.0,0.0,C1527777046,637693.12,10637693.12,1,0
5159634,357,CASH_OUT,653151.55,C1964629254,653151.55,0.0,C1466275601,47452.25,700603.81,1,0
5160996,357,CASH_OUT,282332.91,C847682979,282332.91,0.0,C441116746,3156776.71,3439109.62,1,0
5162649,358,CASH_OUT,10358.27,C2109337236,10358.27,0.0,C692561048,0.0,10358.27,1,0
5166091,358,CASH_OUT,5656416.95,C391508712,5656416.95,0.0,C447486475,0.0,5656416.95,1,0
5170865,358,CASH_OUT,376059.27,C141206514,376059.27,0.0,C1457638866,0.0,376059.27,1,0
5171586,358,CASH_OUT,361877.28,C930621718,361877.28,0.0,C392213931,380179.71,742056.99,1,0
5174445,358,CASH_OUT,1438737.78,C498447652,1438737.78,0.0,C17820769,7014552.73,8453290.51,1,0
5175413,359,CASH_OUT,45271.85,C2057797075,45271.85,0.0,C1616201785,2725772.32,2771044.17,1,0
5176096,359,CASH_OUT,122639.34,C2124143230,122639.34,0.0,C1974637471,979453.17,1102092.51,1,0
5178429,359,CASH_OUT,105733.45,C1248586428,105733.45,0.0,C1550187391,934471.58,1040205.03,1,0
5179012,359,CASH_OUT,10000000.0,C829777561,10000000.0,0.0,C419398117,246819.58,10246819.58,1,0
5179014,359,CASH_OUT,2056779.24,C374971374,2056779.24,0.0,C738912638,191822.43,2248601.67,1,0
5179872,359,CASH_OUT,7428844.46,C2052842135,7428844.46,0.0,C1331351284,0.0,7428844.46,1,0
5183267,360,CASH_OUT,882011.04,C1287818335,882011.04,0.0,C120939330,8202.09,890213.13,1,0
5183488,360,CASH_OUT,261742.96,C1019233817,261742.96,0.0,C97431469,202735.19,464478.14,1,0
5184152,360,CASH_OUT,758848.47,C444540827,758848.47,0.0,C844469689,9507465.84,10266314.31,1,0
5184652,360,CASH_OUT,78357.77,C1648787789,78357.77,0.0,C1789053993,10533.98,88891.75,1,0
5186064,361,CASH_OUT,1082308.05,C1573791290,1082308.05,0.0,C634269340,13646872.52,14729180.57,1,0
5186080,361,CASH_OUT,3421212.04,C677566670,3421212.04,0.0,C931612164,57076.37,3478288.41,1,0
5186345,361,CASH_OUT,140807.76,C218959911,140807.76,0.0,C287487374,137903.3,278711.05,1,0
5186528,361,CASH_OUT,54892.98,C1978786060,54892.98,0.0,C1444685915,0.0,54892.98,1,0
5186920,361,CASH_OUT,1742012.06,C1184890724,1742012.06,0.0,C140983265,70881.61,1812893.67,1,0
5186929,361,CASH_OUT,1276300.86,C2057725638,1276300.86,0.0,C1094429579,0.0,1276300.86,1,0
5187123,361,CASH_OUT,299016.86,C1641749166,299016.86,0.0,C1674907245,187459.53,486476.39,1,0
5187582,362,CASH_OUT,1936403.59,C796529058,1936403.59,0.0,C338861738,10709890.51,12646294.1,1,0
5187761,362,CASH_OUT,1139165.57,C1239977402,1139165.57,0.0,C1417680063,475952.02,1615117.6,1,0
5187770,362,CASH_OUT,60314.32,C1209135917,60314.32,0.0,C2133064223,181574.4,241888.72,1,0
5187784,362,CASH_OUT,85113.85,C1758241116,85113.85,0.0,C1814482000,0.0,85113.85,1,0
5187789,362,CASH_OUT,1397689.48,C851172808,1397689.48,0.0,C1693761421,0.0,1397689.48,1,0
5187804,362,CASH_OUT,60450.18,C1506215501,60450.18,0.0,C2011327946,1696767.08,1757217.26,1,0
5187810,362,CASH_OUT,174.92,C722054736,174.92,0.0,C1009545186,29134.25,29309.17,1,0
5187819,362,CASH_OUT,10000000.0,C23198921,10000000.0,0.0,C486186579,526160.19,10526160.19,1,0
5187821,362,CASH_OUT,7677120.59,C2030295854,7677120.59,0.0,C383839277,14712164.85,22389285.44,1,0
5187987,362,CASH_OUT,1891921.94,C34007989,1891921.94,0.0,C1902245575,66224.04,1958145.98,1,0
5188003,363,CASH_OUT,6513531.58,C537091000,6513531.58,0.0,C1919442037,0.0,6513531.58,1,0
5188005,363,CASH_OUT,2115503.99,C429080055,2115503.99,0.0,C1734499928,0.0,2115503.99,1,0
5188007,363,CASH_OUT,692895.24,C1171643689,692895.24,0.0,C1443148834,716350.14,1409245.38,1,0
5188009,363,CASH_OUT,7703574.71,C233751269,7703574.71,0.0,C300915892,0.0,7703574.71,1,0
5188011,363,CASH_OUT,1715635.41,C356781229,1715635.41,0.0,C159373411,0.0,1715635.41,1,0
5188013,363,CASH_OUT,216534.86,C1922686366,216534.86,0.0,C938949509,10068344.73,10284879.59,1,0
5188015,363,CASH_OUT,56231.05,C615216082,56231.05,0.0,C513190251,0.0,56231.05,1,0
5188017,364,CASH_OUT,34162.97,C602497337,34162.97,0.0,C1662459013,0.0,34162.97,1,0
5188019,364,CASH_OUT,703135.43,C1136940634,703135.43,0.0,C1710133326,14781.63,717917.06,1,0
5188021,364,CASH_OUT,3116889.41,C1369312276,3116889.41,0.0,C584026670,226218.51,3343107.92,1,0
5188023,365,CASH_OUT,31315.51,C610867855,31315.51,0.0,C1823561951,3639775.06,3671090.58,1,0
5188025,365,CASH_OUT,4841332.26,C238987266,4841332.26,0.0,C1373089977,12806.8,4854139.07,1,0
5188027,365,CASH_OUT,93581.19,C750171680,93581.19,0.0,C220373789,0.0,93581.19,1,0
5188029,365,CASH_OUT,86258.11,C2116603253,86258.11,0.0,C1764741760,71277.81,157535.92,1,0
5188031,365,CASH_OUT,155799.82,C834601814,155799.82,0.0,C874278645,1605951.92,1761751.74,1,0
5188033,365,CASH_OUT,3244067.13,C1149220913,3244067.13,0.0,C771492028,94273.57,3338340.7,1,0
5188035,365,CASH_OUT,916644.03,C673817136,916644.03,0.0,C2054229425,2026.9,918670.94,1,0
5188037,366,CASH_OUT,1846748.79,C1233106691,1846748.79,0.0,C1805423931,158690.24,2005439.03,1,0
5188039,366,CASH_OUT,500003.56,C1283250081,500003.56,0.0,C956555426,0.0,500003.56,1,0
5188041,366,CASH_OUT,2701644.17,C399282086,2701644.17,0.0,C1910008940,0.0,2701644.17,1,0
5188043,366,CASH_OUT,769619.59,C87506936,769619.59,0.0,C770921525,32332.95,801952.54,1,0
5188045,366,CASH_OUT,5807351.83,C1254740800,5807351.83,0.0,C258745277,34380.89,5841732.72,1,0
5188047,367,CASH_OUT,520500.14,C940330656,520500.14,0.0,C382068653,143040.03,663540.16,1,0
5188049,367,CASH_OUT,240427.17,C1541669030,240427.17,0.0,C235660797,41255.61,281682.78,1,0
5188051,367,CASH_OUT,48774.46,C1177659319,48774.46,0.0,C363499391,0.0,48774.46,1,0
5188053,367,CASH_OUT,972009.75,C961270274,972009.75,0.0,C1692249598,298095.31,1270105.06,1,0
5188055,367,CASH_OUT,362672.57,C1069202179,362672.57,0.0,C1808434552,3.51,362676.08,1,0
5188057,367,CASH_OUT,435867.16,C1210833971,435867.16,0.0,C363013236,186826.4,622693.55,1,0
5188059,367,CASH_OUT,902483.91,C1202457928,902483.91,0.0,C2142717530,2271023.91,3173507.82,1,0
5188061,368,CASH_OUT,199414.45,C1712549867,199414.45,0.0,C359165677,0.0,199414.45,1,0
5188063,368,CASH_OUT,1050635.77,C692473423,1050635.77,0.0,C52022125,150217.9,1200853.67,1,0
5188065,368,CASH_OUT,200419.12,C1991181153,200419.12,0.0,C2069255486,4027748.6,4228167.73,1,0
5194286,369,CASH_OUT,1674146.06,C128613711,1674146.06,0.0,C1898150915,4728174.27,6402320.34,1,0
5194301,369,CASH_OUT,231978.48,C1281479981,231978.48,0.0,C412977644,0.0,231978.48,1,0
5196360,369,CASH_OUT,89596.79,C53932340,89596.79,0.0,C987355544,0.0,89596.79,1,0
5212334,370,CASH_OUT,310726.29,C1125292418,310726.29,0.0,C1284811056,1270319.48,1581045.77,1,0
5212803,370,CASH_OUT,1822772.73,C628490839,1822772.73,0.0,C107223532,0.0,2004899.07,1,0
5214794,370,CASH_OUT,283976.3,C1853423819,283976.3,0.0,C487915581,41606.6,325582.9,1,0
5215433,370,CASH_OUT,563149.41,C1079337250,563149.41,0.0,C1882398293,65562.72,628712.13,1,0
5217380,370,CASH_OUT,811459.21,C1102225556,811459.21,0.0,C2084986511,843227.0,1654686.21,1,0
5220940,370,CASH_OUT,1634184.04,C2122707559,1634184.04,0.0,C737740255,664091.47,2298275.51,1,0
5221151,370,CASH_OUT,10000000.0,C1751546135,10000000.0,0.0,C296834383,856247.59,10856247.59,1,0
5221153,370,CASH_OUT,1653144.1,C395458530,1653144.1,0.0,C1340837967,28997.07,1682141.17,1,0
5222594,370,CASH_OUT,243118.94,C877614645,243118.94,0.0,C942737312,67919.77,311038.71,1,0
5242914,371,CASH_OUT,11630.38,C778960214,11630.38,0.0,C816129508,36945.1,48575.48,1,0
5248385,371,CASH_OUT,174324.94,C1392000851,174324.94,0.0,C1530402774,226694.63,401019.57,1,0
5253581,371,CASH_OUT,205163.3,C1336772160,205163.3,0.0,C2058716445,0.0,205163.3,1,0
5257406,372,CASH_OUT,299172.82,C744892229,299172.82,0.0,C348424579,45633.0,269864.44,1,0
5272962,372,CASH_OUT,5464727.14,C250061568,5464727.14,0.0,C1463443911,9012.39,5473739.54,1,0
5275608,372,CASH_OUT,81814.51,C1253505157,81814.51,0.0,C1241749238,203160.15,284974.66,1,0
5281869,372,CASH_OUT,2923356.25,C1763502384,2923356.25,0.0,C2027686342,245463.38,3168819.64,1,0
5287516,373,CASH_OUT,141410.98,C767066926,141410.98,0.0,C1291704939,594609.75,736020.74,1,0
5293162,373,CASH_OUT,4294676.05,C525104705,4294676.05,0.0,C1490211524,1061317.39,5355993.45,1,0
5294507,373,CASH_OUT,112835.43,C85943381,112835.43,0.0,C792542501,857193.78,970029.21,1,0
5301177,373,CASH_OUT,152314.49,C1045010197,152314.49,0.0,C1827976569,144953.35,297267.84,1,0
5312723,373,CASH_OUT,530354.58,C1119661582,530354.58,0.0,C1171953426,4728783.51,5259138.09,1,0
5312890,373,CASH_OUT,82750.0,C342734200,82750.0,0.0,C314896314,0.0,82750.0,1,0
5322217,374,CASH_OUT,1968431.0,C1202085584,1968431.0,0.0,C1424764203,0.0,1968431.0,1,0
5323782,374,CASH_OUT,7466.12,C1178286288,7466.12,0.0,C626411479,0.0,7466.12,1,0
5324384,374,CASH_OUT,200418.1,C1423336678,200418.1,0.0,C1172683481,902091.87,1102509.97,1,0
5328689,374,CASH_OUT,54725.54,C504247900,54725.54,0.0,C1327566148,0.0,54725.54,1,0
5330682,374,CASH_OUT,243747.83,C962574299,243747.83,0.0,C1896575242,972569.6,1216317.42,1,0
5335533,374,CASH_OUT,115125.3,C908924241,115125.3,0.0,C1546609345,8601839.76,8716965.06,1,0
5338221,374,CASH_OUT,700523.69,C2113506271,700523.69,0.0,C1469541574,1633037.51,2333561.21,1,0
5349898,375,CASH_OUT,667733.81,C1561647393,667733.81,0.0,C471381554,1287353.94,1955087.75,1,0
5351056,375,CASH_OUT,118462.93,C2020423180,118462.93,0.0,C398791968,251578.05,370040.99,1,0
5355335,375,CASH_OUT,821138.21,C1967126736,821138.21,0.0,C1968363460,1944521.52,2765659.73,1,0
5359753,375,CASH_OUT,385567.18,C1218834080,385567.18,0.0,C817408306,0.0,385567.18,1,0
5362426,375,CASH_OUT,3724.3,C1590896379,3724.3,0.0,C297643406,477295.98,481020.28,1,0
5373730,376,CASH_OUT,248123.95,C1876256795,248123.95,0.0,C2126149850,614200.3,862324.25,1,0
5374710,376,CASH_OUT,449032.97,C1051999166,449032.97,0.0,C782363918,783117.44,1232150.41,1,0
5393914,377,CASH_OUT,2344540.14,C843030857,2344540.14,0.0,C130896876,0.0,2344540.14,1,0
5396750,377,CASH_OUT,434006.52,C934940485,434006.52,0.0,C534184245,1381449.3,1815455.82,1,0
5401277,377,CASH_OUT,73946.79,C1524577993,73946.79,0.0,C1543571230,518296.65,592243.44,1,0
5402153,377,CASH_OUT,503420.67,C1696816111,503420.67,0.0,C1280120239,417119.41,920540.09,1,0
5404172,377,CASH_OUT,489033.93,C922540199,489033.93,0.0,C1098002661,0.0,489033.93,1,0
5407592,378,CASH_OUT,192815.77,C1577306168,192815.77,0.0,C353651788,0.0,192815.77,1,0
5413431,378,CASH_OUT,187761.76,C213567087,187761.76,0.0,C349611692,360353.54,687445.2,1,0
5454842,379,CASH_OUT,36942.13,C752396851,36942.13,0.0,C308869355,31565.8,68507.93,1,0
5456353,379,CASH_OUT,99458.21,C1220506270,99458.21,0.0,C843527352,425060.84,524519.05,1,0
5458343,379,CASH_OUT,284000.25,C1668487774,284000.25,0.0,C1354269038,0.0,284000.25,1,0
5460820,379,CASH_OUT,626673.66,C974535194,626673.66,0.0,C617136418,1196558.84,1823232.5,1,0
5462543,379,CASH_OUT,17216.14,C2031058034,17216.14,0.0,C413925568,30730.87,47947.01,1,0
5467197,379,CASH_OUT,8317724.27,C2079730259,8317724.27,0.0,C684635804,0.0,8317724.27,1,0
5477542,379,CASH_OUT,2983996.6,C588956129,2983996.6,0.0,C1673836428,0.0,2983996.6,1,0
5479344,379,CASH_OUT,4445514.2,C812001868,4445514.2,0.0,C126759793,910628.33,5356142.53,1,0
5496479,380,CASH_OUT,2784.51,C1421116236,2784.51,0.0,C1258126361,4927905.98,4930690.49,1,0
5506815,380,CASH_OUT,3070709.95,C1489638562,3070709.95,0.0,C1524302218,0.0,3070709.95,1,0
5509072,380,CASH_OUT,49076.27,C282770927,49076.27,0.0,C1266647096,863127.8,912204.07,1,0
5511892,380,CASH_OUT,330218.85,C612855677,330218.85,0.0,C18175178,3257136.04,3587354.89,1,0
5514351,380,CASH_OUT,70125.14,C1284814177,70125.14,0.0,C737412944,7303214.4,7373339.54,1,0
5517872,380,CASH_OUT,259820.39,C722639909,259820.39,0.0,C1903020590,32888.78,292709.17,1,0
5521575,380,CASH_OUT,799797.88,C708298285,799797.88,0.0,C130302378,4381942.46,5181740.34,1,0
5534424,381,CASH_OUT,703882.14,C536229178,703882.14,0.0,C1631425585,100650.86,804533.01,1,0
5534505,381,CASH_OUT,102256.57,C107359610,102256.57,0.0,C993674032,0.0,102256.57,1,0
5538565,382,CASH_OUT,1465173.76,C1834145577,1465173.76,0.0,C2086301492,0.0,1465173.76,1,0
5541848,382,CASH_OUT,6085.3,C5103854,6085.3,0.0,C26179537,1219255.67,1225340.97,1,0
5545406,382,CASH_OUT,1595587.46,C1681145385,1595587.46,0.0,C1060758741,7519338.35,9114925.81,1,0
5546413,382,CASH_OUT,565346.12,C1132334899,565346.12,0.0,C1932342438,331443.76,896789.88,1,0
5550828,383,CASH_OUT,4104942.7,C2019434914,4104942.7,0.0,C1700021809,131668.24,4236610.94,1,0
5551044,383,CASH_OUT,4961093.21,C1283767836,4961093.21,0.0,C1198859415,0.0,4961093.21,1,0
5551653,383,CASH_OUT,106601.15,C1647085354,106601.15,0.0,C113727992,2361916.89,2468518.04,1,0
5552699,383,CASH_OUT,113921.02,C1256441971,113921.02,0.0,C197409324,0.0,113921.02,1,0
5555047,383,CASH_OUT,167907.12,C723141426,167907.12,0.0,C1701498090,112544.38,280451.5,1,0
5555665,383,CASH_OUT,4731371.88,C1671601365,4731371.88,0.0,C66224368,0.0,4731371.88,1,0
5555690,383,CASH_OUT,150406.91,C911775110,150406.91,0.0,C1959198865,1903051.04,2053457.95,1,0
5559704,384,CASH_OUT,56517.37,C2046050262,56517.37,0.0,C1102636619,0.0,56517.37,1,0
5560660,384,CASH_OUT,2374412.42,C1418786836,2374412.42,0.0,C222850866,44425.75,2418838.17,1,0
5561599,384,CASH_OUT,136903.9,C1085176958,136903.9,0.0,C1148390150,381491.83,518395.74,1,0
5561949,385,CASH_OUT,620512.76,C2009642313,620512.76,0.0,C826590621,0.0,620512.76,1,0
5562383,385,CASH_OUT,617882.66,C274955922,617882.66,0.0,C575981096,171914.08,789796.74,1,0
5562493,385,CASH_OUT,627088.33,C1637164849,627088.33,0.0,C1984867155,594476.39,1221564.72,1,0
5563021,385,CASH_OUT,868004.62,C1857489498,868004.62,0.0,C1695916272,0.0,868004.62,1,0
5563076,386,CASH_OUT,1500582.08,C869621048,1500582.08,0.0,C1722207907,24882357.62,26382939.7,1,0
5563207,386,CASH_OUT,978362.97,C2043269100,978362.97,0.0,C702718253,123481.51,1101844.48,1,0
5563375,386,CASH_OUT,6063657.03,C944295490,6063657.03,0.0,C925862909,1215280.38,7278937.41,1,0
5563378,386,CASH_OUT,442290.23,C619581802,442290.23,0.0,C2040999493,0.0,442290.23,1,0
5563496,386,CASH_OUT,879810.51,C1286606921,879810.51,0.0,C1451224315,483763.86,1363574.37,1,0
5563506,386,CASH_OUT,10000000.0,C634268681,10000000.0,0.0,C879312587,1950323.28,11950323.28,1,0
5563508,386,CASH_OUT,10000000.0,C165107915,10000000.0,0.0,C265818322,37732.12,10037732.12,1,0
